lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.01523,5.01052,4.97447,2.32724,-1.77866,-1.79076,-1.79888,-1.95915,-1.78582,-1.76369,-1.76362,-1.76506,-1.77345,-1.86283,-2.01009,-1.76783,-1.92938,-1.76474,-1.76362,-1.78144,-1.76381,-1.85273,-1.80621,-1.76805,-1.78411,-2.13783,-1.84283,-2.0893,-2.06739,-1.89023,-1.76677,-1.76616,-1.76845,-1.95613,-2.27647,-2.16272,-1.78616,-2.14716,-1.78074,-1.8401,-1.77187,-2.31433,-1.99138,-1.84303,-2.03432,-1.91014,-2.07291,-1.80425,-1.76528,-1.83241,-1.89177,-1.76991,-1.91689,-1.7768,-1.86892,-1.83145,-2.54996,-1.77603,-1.77399,-1.79454,-1.76434,-1.76378,-1.77611,-1.7723,-1.79003,-1.87162,-1.76631,-1.86709,-2.32524,-1.76571,-1.77151,-1.85815,-1.77389,-1.94186,-2.12158,-1.76767,-1.93476,-1.7637,-1.81519,-1.80919,-1.79652,-1.81845,-1.80634,-1.77514,-1.87862,-1.77604,-1.88019,-1.90697,-1.95389,-1.88468,-1.76364,-2.1055,-1.8051,-1.76366,-2.16077,-1.7995,-1.88135,-1.8685,-1.77803,-1.85554,-1.76877,-2.07882,-1.76382,-1.86272,-37.2001,-4.64422,105.303,100.794,96.3878,92.0839,87.8823,83.783,79.7861,75.8916,72.0994,68.4095,64.822,61.3368,57.9539,54.6734,51.4952,48.4194,45.4459,42.5748,39.8059,37.1395,34.5754,32.1136,29.7541,27.497,25.3423,23.2899,21.3398,19.492,17.7467,16.1036,14.5629,13.1245,11.7885,10.5548,9.42345,8.39445,7.46778,6.64346,5.92148,5.30184,4.78454,4.36958,4.05697,3.84669,3.73876,3.73316,3.82991,4.029,4.33043,4.7342,5.24032,5.84877,6.55957,7.3727,8.28818,9.306,10.4262,11.6487,12.9735,14.4007,15.9302,17.5621,19.2963,21.1328,23.0717,25.113,27.2565,29.5025,31.8507,34.3013,36.8542,39.5095,42.2671,45.1271,48.0894,51.154,54.321,57.5904,60.962,64.436,68.0124,71.6911,75.4721,79.3555,83.3412,87.4293,91.6197,95.9124,100.307,104.805,109.405,114.107,118.911,123.818,128.827,133.939,139.152,144.469,149.887,155.408,155.408,215.586
0,5.01129,4.94529,4.94515,2.55783,-1.88578,-1.89969,-1.90834,-2.06499,-1.89318,-1.86153,-1.86074,-1.86511,-1.87728,-1.9153,-2.10628,-1.85828,-2.0303,-1.85827,-1.86001,-1.88465,-1.85888,-1.95478,-1.88046,-1.86763,-1.86699,-2.20779,-1.94198,-2.16234,-2.07933,-1.94448,-1.8586,-1.86344,-1.86604,-2.03767,-2.25297,-2.16391,-1.88273,-2.15464,-1.87673,-1.91363,-1.86753,-2.33161,-2.05664,-1.92896,-2.07449,-1.98401,-2.10916,-1.89294,-1.85959,-1.91498,-1.96297,-1.86279,-1.98116,-1.86756,-1.94002,-1.90922,-2.52975,-1.86562,-1.87002,-1.88994,-1.85811,-1.85822,-1.87399,-1.8615,-1.87236,-1.93018,-1.85831,-1.92463,-2.37464,-1.8646,-1.87298,-1.91396,-1.86027,-2.04471,-2.10237,-1.85813,-1.96156,-1.86052,-1.87976,-1.87563,-1.86826,-1.93631,-1.92421,-1.88671,-1.9131,-1.85871,-2.00997,-1.92719,-1.95586,-1.91089,-1.86687,-2.05163,-1.93651,-1.86657,-2.08206,-1.93385,-1.90076,-1.89279,-1.90668,-1.88428,-1.89127,-2.01103,-1.87014,-2.02782,-32.5692,-3.78642,105.501,100.99,96.5806,92.2739,88.0694,83.9672,79.9673,76.0696,72.2741,68.581,64.9901,61.5014,58.1151,54.8309,51.6491,48.5695,45.5921,42.717,39.9442,37.2737,34.7054,32.2393,29.8756,27.6141,25.4548,23.3978,21.4431,19.5906,17.8404,16.1924,14.6467,13.2033,11.8622,10.6232,9.4866,8.45221,7.52008,6.69022,5.96262,5.33727,4.81419,4.39337,4.07481,3.8585,3.74446,3.73269,3.82317,4.01591,4.31091,4.70817,5.2077,5.80948,6.51353,7.31983,8.2284,9.23923,10.3523,11.5677,12.8853,14.3051,15.8273,17.4517,19.1783,21.0072,22.9384,24.9718,27.1075,29.3455,31.6857,34.1282,36.6729,39.3199,42.0692,44.9207,47.8745,50.9305,54.0888,57.3494,60.7122,64.1773,67.7446,71.4142,75.1861,79.0602,83.0366,87.1153,91.2962,95.5794,99.9648,104.452,109.042,113.735,118.529,123.426,128.425,133.526,138.73,144.035,149.443,154.954,154.954,215.023
0,5.00552,5.05049,5.03223,2.3419,-1.76993,-1.77257,-1.77608,-1.88244,-1.77222,-1.7776,-1.77813,-1.77247,-1.77009,-1.92516,-1.94291,-1.78904,-1.88161,-1.77994,-1.77378,-1.77515,-1.77488,-1.82888,-1.83531,-1.77025,-1.8048,-2.09058,-1.82796,-2.05211,-2.10724,-1.91735,-1.77688,-1.77052,-1.77206,-1.94286,-2.30187,-2.18353,-1.78844,-2.16209,-1.78463,-1.84906,-1.77727,-2.3101,-1.99431,-1.84908,-2.03396,-1.91835,-2.06806,-1.8134,-1.77243,-1.84388,-1.90573,-1.77855,-1.9336,-1.78704,-1.88585,-1.84719,-2.51106,-1.78733,-1.77612,-1.79286,-1.77248,-1.7713,-1.7772,-1.78404,-1.80541,-1.89527,-1.77624,-1.89107,-2.28241,-1.77017,-1.77337,-1.88222,-1.78691,-1.92178,-2.15978,-1.77856,-1.96421,-1.77136,-1.83493,-1.82808,-1.81357,-1.81167,-1.80142,-1.77619,-1.90223,-1.78864,-1.8684,-1.93064,-1.97905,-1.90588,-1.77021,-2.13243,-1.80316,-1.77052,-2.18459,-1.79941,-1.89674,-1.88257,-1.78132,-1.86738,-1.77373,-2.08994,-1.77031,-1.86501,-36.7115,-4.5616,104.918,100.423,96.0301,91.7396,87.5511,83.4649,79.4807,75.5987,71.8189,68.1411,64.5656,61.0922,57.7209,54.4517,51.2847,48.2199,45.2572,42.3966,39.6382,36.9819,34.4278,31.9758,29.6259,27.3782,25.2326,23.1892,21.2479,19.4088,17.6718,16.0369,14.5042,13.0737,11.7452,10.519,9.39482,8.37283,7.45298,6.63527,5.9197,5.30628,4.795,4.38587,4.07887,3.87402,3.77131,3.77075,3.87233,4.07605,4.38191,4.78992,5.30007,5.91236,6.6268,7.44338,8.3621,9.38297,10.506,11.7311,13.0584,14.4879,16.0194,17.6532,19.389,21.227,23.1672,25.2095,27.3539,29.6005,31.9492,34.4001,36.9531,39.6083,42.3655,45.225,48.1866,51.2503,54.4162,57.6842,61.0543,64.5266,68.1011,71.7776,75.5564,79.4372,83.4202,87.5054,91.6927,95.9821,100.374,104.867,109.463,114.161,118.961,123.864,128.868,133.975,139.184,144.494,149.907,155.423,155.423,215.534
0,4.99702,5.09576,4.96002,2.68196,-1.92233,-1.91291,-1.90899,-1.93385,-1.91176,-1.94333,-1.9431,-1.92976,-1.91477,-2.10746,-1.97355,-1.95394,-1.94369,-1.93823,-1.92652,-1.90609,-1.92699,-1.92231,-1.9973,-1.90919,-1.96195,-2.08401,-1.92535,-2.06297,-2.23245,-2.06356,-1.92316,-1.90678,-1.90571,-2.00146,-2.37899,-2.27851,-1.91063,-2.25595,-1.90943,-1.98785,-1.90674,-2.27044,-2.04816,-1.95021,-2.1371,-1.99882,-2.16169,-1.92929,-1.90579,-1.95067,-1.99445,-1.90897,-2.01597,-1.91445,-1.98326,-1.95632,-2.49518,-1.91552,-1.91237,-1.92663,-1.90652,-1.90594,-1.91272,-1.91435,-1.92971,-1.99607,-1.90932,-1.99371,-2.30426,-1.90589,-1.90871,-1.98826,-1.91744,-2.02418,-2.19849,-1.9115,-2.05098,-1.90638,-1.95364,-1.94852,-1.93764,-1.93847,-1.93053,-1.91075,-2.00415,-1.91889,-1.9828,-2.02506,-2.06127,-2.00595,-1.90558,-2.17568,-1.93296,-1.9057,-2.21308,-1.93056,-1.99664,-1.98572,-1.91629,-1.97368,-1.9099,-2.13652,-1.9055,-1.98651,-28.7069,-3.95307,104.407,99.925,95.5452,91.2673,87.0914,83.0175,79.0456,75.1756,71.4076,67.7416,64.1775,60.7154,57.3553,54.0972,50.941,47.8868,44.9345,42.0842,39.3359,36.6896,34.1452,31.7028,29.3624,27.124,24.9875,22.9529,21.0204,19.1898,17.4612,15.8346,14.3099,12.8872,11.5665,10.3477,9.23092,8.2161,7.30324,6.49236,5.78345,5.1765,4.67153,4.26853,3.96749,3.76843,3.67133,3.67621,3.78305,3.99187,4.30265,4.7154,5.23013,5.84682,6.56548,7.38611,8.30871,9.33328,10.4598,11.6883,13.0188,14.4513,15.9857,17.6221,19.3604,21.2008,23.1431,25.1873,27.3336,29.5818,31.9319,34.3841,36.9382,39.5943,42.3523,45.2124,48.1744,51.2383,54.4043,57.6722,61.042,64.5139,68.0877,71.7635,75.5412,79.4209,83.4026,87.4863,91.6719,95.9595,100.349,104.841,109.434,114.13,118.927,123.826,128.828,133.931,139.137,144.444,149.853,155.364,155.364,215.427
0,5.03282,5.00137,4.99198,2.4296,-1.87628,-1.89594,-1.90624,-2.11366,-1.87858,-1.82319,-1.82037,-1.82834,-1.84713,-1.84669,-2.13469,-1.80761,-2.03572,-1.80942,-1.81334,-1.84845,-1.81023,-1.93264,-1.82417,-1.82245,-1.81285,-2.21771,-1.91007,-2.16133,-2.03901,-1.89535,-1.80685,-1.81403,-1.81698,-2.01172,-2.23669,-2.1398,-1.83543,-2.13096,-1.82832,-1.86665,-1.81775,-2.33586,-2.02966,-1.8871,-2.04286,-1.9494,-2.07983,-1.84752,-1.80889,-1.87353,-1.92887,-1.8134,-1.95154,-1.81994,-1.90639,-1.87132,-2.52009,-1.81909,-1.81524,-1.83331,-1.80764,-1.80699,-1.81676,-1.81597,-1.83346,-1.91144,-1.81022,-1.90849,-2.30463,-1.80759,-1.8116,-1.90331,-1.8199,-1.95466,-2.16023,-1.81379,-1.98452,-1.80795,-1.86786,-1.86267,-1.85008,-1.84168,-1.83168,-1.81029,-1.94378,-1.83074,-1.88259,-1.98084,-2.03303,-1.96239,-1.81031,-2.20168,-1.82178,-1.81333,-2.27382,-1.81619,-1.98024,-1.96859,-1.80701,-1.95982,-1.80802,-2.22644,-1.82316,-1.83973,-32.9692,-5.04331,105.806,101.278,96.854,92.5323,88.3133,84.197,80.1834,76.2725,72.4642,68.7587,65.1559,61.6558,58.2584,54.9637,51.7717,48.6823,45.6957,42.8118,40.0306,37.3521,34.7763,32.3032,29.9328,27.665,25.5,23.4377,21.4781,19.6212,17.867,16.2155,14.6667,13.2205,11.8771,10.6364,9.4984,8.46309,7.53048,6.70056,5.97335,5.34884,4.82703,4.40792,4.0915,3.87779,3.76678,3.75847,3.85286,4.04994,4.34973,4.75222,5.25741,5.8653,6.57589,7.38918,8.30516,9.32385,10.4452,11.6693,12.9961,14.4256,15.9578,17.5927,19.3303,21.1706,23.1136,25.1592,27.3076,29.5587,31.9125,34.369,36.9282,39.5901,42.3547,45.222,48.1919,51.2646,54.44,57.7181,61.0989,64.5824,68.1686,71.8575,75.6491,79.5434,83.5403,87.64,91.8424,96.1475,100.555,105.066,109.679,114.395,119.213,124.135,129.159,134.285,139.515,144.847,150.282,155.819,155.819,216.182
0,4.99524,5.02232,5.0199,2.52701,-1.84692,-1.84617,-1.84766,-1.92495,-1.84625,-1.85751,-1.85773,-1.85082,-1.84604,-1.99382,-1.98117,-1.86686,-1.93293,-1.85728,-1.85086,-1.84914,-1.85161,-1.89285,-1.90576,-1.84609,-1.87788,-2.11659,-1.89418,-2.08545,-2.13811,-1.97372,-1.85212,-1.84649,-1.84784,-1.99494,-2.30162,-2.19975,-1.86227,-2.18085,-1.85904,-1.91296,-1.85261,-2.31254,-2.04031,-1.91485,-2.07138,-1.97433,-2.10117,-1.88352,-1.84815,-1.90928,-1.96193,-1.85312,-1.98483,-1.85996,-1.94314,-1.90995,-2.49153,-1.85937,-1.85249,-1.86821,-1.84736,-1.84653,-1.85435,-1.85529,-1.87145,-1.9431,-1.84908,-1.93782,-2.31468,-1.84742,-1.85224,-1.92676,-1.85456,-1.99909,-2.1447,-1.84869,-1.98458,-1.84598,-1.8843,-1.87863,-1.86803,-1.90211,-1.89198,-1.86184,-1.92555,-1.85076,-1.9693,-1.94115,-1.97413,-1.92053,-1.84905,-2.07969,-1.90679,-1.84931,-2.10912,-1.90659,-1.90347,-1.89327,-1.8844,-1.88167,-1.87198,-2.01971,-1.8545,-2.00641,-33.1264,-3.78974,104.789,100.302,95.9164,91.6328,87.4512,83.3715,79.3937,75.5179,71.744,68.0721,64.502,61.0339,57.6678,54.4036,51.2413,48.1809,45.2225,42.366,39.6114,36.9588,34.4081,31.9593,29.6125,27.3676,25.2247,23.1836,21.2445,19.4074,17.6722,16.0389,14.5075,13.0781,11.7506,10.525,9.4014,8.37971,7.45994,6.64212,5.92622,5.31226,4.80024,4.39014,4.08198,3.87575,3.77146,3.7691,3.86867,4.07017,4.37361,4.77899,5.28629,5.89553,6.6067,7.41981,8.33484,9.35182,10.4707,11.6916,13.0143,14.439,15.9657,17.5942,19.3247,21.1572,23.0916,25.1279,27.2661,29.5063,31.8484,34.2924,36.8384,39.4863,42.2361,45.0879,48.0416,51.0972,54.2548,57.5143,60.8757,64.3391,67.9044,71.5717,75.3408,79.2119,83.185,87.2599,91.4368,95.7157,100.096,104.579,109.164,113.85,118.639,123.529,128.522,133.616,138.812,144.11,149.51,155.013,155.013,214.982
0,5.04013,5.03319,4.96958,2.53425,-1.91299,-1.93042,-1.93921,-2.12786,-1.9129,-1.86282,-1.86014,-1.86689,-1.88314,-1.88894,-2.1403,-1.84921,-2.04973,-1.85036,-1.85325,-1.88252,-1.85079,-1.95567,-1.86863,-1.86011,-1.85693,-2.20853,-1.93475,-2.15746,-2.07704,-1.93958,-1.84967,-1.85324,-1.85547,-2.02376,-2.26423,-2.17267,-1.87045,-2.16393,-1.86469,-1.91118,-1.85629,-2.3156,-2.04148,-1.91567,-2.07811,-1.97122,-2.11188,-1.88217,-1.85003,-1.9055,-1.95511,-1.85378,-1.97654,-1.8596,-1.93702,-1.90592,-2.51085,-1.85966,-1.85704,-1.87354,-1.84976,-1.84919,-1.85757,-1.85817,-1.87521,-1.94941,-1.85311,-1.94842,-2.29159,-1.84911,-1.85166,-1.94734,-1.86516,-1.9711,-2.19805,-1.85956,-2.03269,-1.85252,-1.91925,-1.91491,-1.90261,-1.86993,-1.86215,-1.84921,-2.00523,-1.88547,-1.89692,-2.04887,-2.10446,-2.03386,-1.8614,-2.28338,-1.85229,-1.8684,-2.36647,-1.84955,-2.06868,-2.05853,-1.8521,-2.05389,-1.86222,-2.34508,-1.89265,-1.85609,-29.5448,-5.25371,105.807,101.276,96.8472,92.5217,88.299,84.1792,80.1623,76.2481,72.4369,68.7285,65.1229,61.6202,58.2203,54.9233,51.7291,48.6378,45.6493,42.7637,39.9809,37.301,34.724,32.2497,29.8784,27.6098,25.4442,23.3813,21.4213,19.5642,17.8099,16.1585,14.6099,13.1642,11.8213,10.5813,9.44409,8.40976,7.47827,6.64963,5.92385,5.30091,4.78082,4.36358,4.04919,3.83765,3.72896,3.72311,3.82012,4.01997,4.32268,4.72823,5.23664,5.84789,6.56199,7.37894,8.29874,9.32139,10.4469,11.6752,13.0064,14.4405,15.9774,17.6171,19.3597,21.2052,23.1534,25.2046,27.3586,29.6154,31.9751,34.4376,37.003,39.6713,42.4424,45.3163,48.2931,51.3727,54.5552,57.8405,61.2287,64.7197,68.3136,72.0103,75.8099,79.7123,83.7176,87.8257,92.0367,96.3505,100.767,105.287,109.909,114.634,119.462,124.393,129.427,134.564,139.803,145.145,150.591,156.139,156.139,216.613
0,5.01587,5.00208,5.02815,2.22294,-1.74465,-1.76085,-1.77122,-1.96486,-1.75375,-1.71954,-1.71895,-1.72297,-1.73618,-1.80677,-2.0211,-1.71917,-1.92605,-1.7178,-1.71871,-1.74622,-1.71797,-1.83377,-1.75327,-1.72717,-1.7329,-2.16254,-1.82064,-2.10611,-2.02212,-1.83857,-1.71894,-1.72369,-1.7271,-1.95091,-2.24569,-2.12555,-1.75004,-2.10996,-1.74297,-1.78964,-1.73128,-2.35411,-1.98827,-1.81711,-1.99324,-1.89439,-2.03474,-1.77065,-1.72152,-1.80357,-1.87208,-1.72793,-1.90041,-1.73665,-1.84498,-1.80148,-2.54942,-1.73539,-1.726,-1.74615,-1.71966,-1.71857,-1.72819,-1.73036,-1.75185,-1.84613,-1.72244,-1.84066,-2.31221,-1.71896,-1.72415,-1.82989,-1.73189,-1.90218,-2.12577,-1.72398,-1.91589,-1.71821,-1.77997,-1.77299,-1.75826,-1.77251,-1.75995,-1.72807,-1.85154,-1.73396,-1.83819,-1.88315,-1.93569,-1.85787,-1.7178,-2.10457,-1.7592,-1.71802,-2.16563,-1.75348,-1.85354,-1.83902,-1.73136,-1.8243,-1.72215,-2.0737,-1.71833,-1.82074,-40.4493,-4.90427,105.414,100.904,96.4966,92.1912,87.9882,83.8875,79.8892,75.9932,72.1996,68.5083,64.9194,61.4329,58.0487,54.7668,51.5873,48.5102,45.5354,42.663,39.8929,37.2252,34.6598,32.1968,29.8362,27.5779,25.4219,23.3683,21.4171,19.5682,17.8217,16.1775,14.6357,13.1962,11.8591,10.6243,9.49192,8.46186,7.53416,6.70882,5.98583,5.36519,4.84691,4.43099,4.11741,3.90619,3.79733,3.79082,3.88666,4.08486,4.38541,4.78832,5.29358,5.90119,6.61116,7.42348,8.33816,9.35519,10.4746,11.6963,13.0204,14.4469,15.9757,17.6068,19.3403,21.1762,23.1144,25.155,27.2979,29.5432,31.8908,34.3408,36.8932,39.5479,42.3049,45.1643,48.1261,51.1902,54.3567,57.6255,60.9967,64.4702,68.0461,71.7243,75.5049,79.3878,83.3732,87.4608,91.6508,95.9432,100.338,104.835,109.434,114.136,118.94,123.847,128.856,133.967,139.18,144.496,149.915,155.435,155.435,215.612
0,5.02528,5.0483,4.99952,2.30653,-1.77734,-1.7912,-1.79983,-1.97314,-1.78353,-1.75538,-1.755,-1.7575,-1.76751,-1.8483,-2.01623,-1.75785,-1.93007,-1.75541,-1.75473,-1.77412,-1.75478,-1.84712,-1.79721,-1.75936,-1.77539,-2.13547,-1.8349,-2.08479,-2.06584,-1.8851,-1.75818,-1.757,-1.75919,-1.94793,-2.28139,-2.16508,-1.77668,-2.14899,-1.77135,-1.83404,-1.76265,-2.31229,-1.98499,-1.83488,-2.03089,-1.90385,-2.06879,-1.79662,-1.75655,-1.82634,-1.88802,-1.7619,-1.91549,-1.7698,-1.86736,-1.82882,-2.53599,-1.77019,-1.76263,-1.78104,-1.75659,-1.75564,-1.76331,-1.76805,-1.7898,-1.88204,-1.76102,-1.87983,-2.28015,-1.75485,-1.75761,-1.87578,-1.77493,-1.90178,-2.17528,-1.76712,-1.97306,-1.75843,-1.83553,-1.82939,-1.8141,-1.78449,-1.77485,-1.75618,-1.9267,-1.79008,-1.82523,-1.97012,-2.03089,-1.94817,-1.76235,-2.22486,-1.76596,-1.76654,-2.30592,-1.76121,-1.96661,-1.95253,-1.75468,-1.94119,-1.75801,-2.24555,-1.77798,-1.78532,-36.1379,-5.36666,105.39,100.875,96.4629,92.1531,87.9459,83.8413,79.8392,75.9396,72.1426,68.4481,64.8562,61.3668,57.98,54.6957,51.514,48.4348,45.4582,42.5841,39.8125,37.1435,34.577,32.1131,29.7518,27.4929,25.3367,23.2829,21.3318,19.4831,17.737,16.0935,14.5525,13.1141,11.7782,10.5448,9.41398,8.38572,7.46,6.63683,5.9162,5.29812,4.78259,4.3696,4.05916,3.85127,3.74592,3.74312,3.84286,4.04515,4.34999,4.75737,5.2673,5.87978,6.5948,7.41237,8.33248,9.35514,10.4803,11.7081,13.0384,14.4712,16.0066,17.6446,19.3851,21.2281,23.1737,25.2218,27.3725,29.6257,31.9814,34.4397,37.0006,39.664,42.4299,45.2984,48.2695,51.3431,54.5192,57.7979,61.1791,64.6629,68.2492,71.938,75.7295,79.6234,83.6199,87.719,91.9206,96.2247,100.631,105.141,109.752,114.467,119.284,124.203,129.225,134.349,139.577,144.906,150.338,155.873,155.873,216.199
0,4.99761,4.9849,4.97177,2.02168,-1.62383,-1.63004,-1.6364,-1.79442,-1.62952,-1.62857,-1.62908,-1.62391,-1.62467,-1.80779,-1.88112,-1.64083,-1.79362,-1.631,-1.62504,-1.63477,-1.6261,-1.71631,-1.69707,-1.62487,-1.66041,-2.08249,-1.71308,-2.02713,-2.04955,-1.80444,-1.62912,-1.62494,-1.62769,-1.86914,-2.31438,-2.16007,-1.65125,-2.13558,-1.64495,-1.72487,-1.63377,-2.35357,-1.92594,-1.72916,-1.97921,-1.81897,-2.02976,-1.67777,-1.62527,-1.71514,-1.79388,-1.63137,-1.82622,-1.6402,-1.76135,-1.71129,-2.67222,-1.63808,-1.63812,-1.66707,-1.62333,-1.62288,-1.64298,-1.63133,-1.65167,-1.75148,-1.62429,-1.74235,-2.41492,-1.62971,-1.64116,-1.72391,-1.62886,-1.90219,-2.03605,-1.62343,-1.80184,-1.62508,-1.66308,-1.65556,-1.64238,-1.74048,-1.72257,-1.66527,-1.71486,-1.62419,-1.8628,-1.73441,-1.77896,-1.70592,-1.63803,-1.92509,-1.75497,-1.63926,-1.96471,-1.75601,-1.68141,-1.66844,-1.71525,-1.65408,-1.6913,-1.83487,-1.65401,-1.93898,-51.3597,-4.43562,104.988,100.494,96.1023,91.8127,87.6251,83.5394,79.5558,75.6741,71.8944,68.2167,64.6409,61.1672,57.7954,54.5256,51.3578,48.292,45.3281,42.4662,39.7064,37.0485,34.4925,32.0386,29.6866,27.4367,25.2887,23.2426,21.2986,19.4566,17.7165,16.0784,14.5423,13.1082,11.776,10.5459,9.41768,8.39148,7.46726,6.64503,5.92477,5.3065,4.79021,4.3759,4.06357,3.85322,3.74486,3.73848,3.83407,4.03165,4.33122,4.73276,5.23628,5.84179,6.54928,7.35875,8.2702,9.28363,10.399,11.6164,12.9358,14.3572,15.8805,17.5058,19.2331,21.0624,22.9937,25.0269,27.1622,29.3994,31.7386,34.1798,36.7229,39.3681,42.1152,44.9643,47.9154,50.9684,54.1235,57.3805,60.7395,64.2005,67.7635,71.4284,75.1954,79.0643,83.0352,87.1081,91.2829,95.5598,99.9386,104.419,109.002,113.687,118.474,123.362,128.353,133.446,138.641,143.937,149.336,154.836,154.836,214.795
0,5.03129,5.02154,4.98502,2.46699,-1.86948,-1.88618,-1.89538,-2.07889,-1.87316,-1.83,-1.82825,-1.83407,-1.8489,-1.87483,-2.10502,-1.82194,-2.01658,-1.82244,-1.82465,-1.85217,-1.82297,-1.92683,-1.84599,-1.83189,-1.83205,-2.19302,-1.90912,-2.1422,-2.06646,-1.91944,-1.82293,-1.82645,-1.8289,-2.00695,-2.25872,-2.16154,-1.84549,-2.15104,-1.83957,-1.88575,-1.83058,-2.321,-2.02967,-1.89521,-2.05869,-1.95502,-2.09375,-1.85922,-1.82363,-1.88442,-1.93766,-1.82792,-1.9603,-1.8343,-1.91761,-1.88408,-2.51484,-1.83399,-1.83016,-1.84744,-1.82299,-1.82233,-1.83121,-1.83157,-1.84912,-1.92621,-1.82595,-1.92392,-2.29726,-1.82251,-1.82587,-1.91993,-1.83648,-1.9597,-2.17443,-1.83033,-2.00191,-1.82393,-1.88608,-1.88102,-1.8684,-1.85207,-1.84288,-1.82423,-1.96358,-1.8491,-1.88906,-2.00137,-2.0537,-1.98336,-1.82724,-2.22215,-1.83343,-1.83087,-2.29457,-1.82859,-2.00265,-1.9911,-1.82195,-1.98257,-1.82462,-2.24937,-1.8422,-1.84853,-31.8713,-5.02172,105.66,101.136,96.7153,92.397,88.1815,84.0686,80.0584,76.1509,72.346,68.6438,65.0443,61.5474,58.1532,54.8617,51.6728,48.5866,45.6031,42.7222,39.9441,37.2686,34.6957,32.2255,29.858,27.5932,25.431,23.3715,21.4147,19.5605,17.809,16.1602,14.6141,13.1706,11.8298,10.5916,9.45614,8.42333,7.49319,6.66572,5.94091,5.31878,4.79932,4.38252,4.0684,3.85694,3.74815,3.74203,3.83858,4.0378,4.33969,4.74424,5.25147,5.86137,6.57393,7.38916,8.30706,9.32763,10.4509,11.6768,13.0054,14.4366,15.9705,17.6071,19.3464,21.1883,23.1329,25.1801,27.3301,29.5827,31.9379,34.3959,36.9565,39.6198,42.3857,45.2543,48.2256,51.2995,54.4762,57.7554,61.1374,64.622,68.2093,71.8993,75.6919,79.5872,83.5852,87.6858,91.8892,96.1951,100.604,105.115,109.729,114.446,119.265,124.187,129.212,134.339,139.569,144.902,150.337,155.875,155.875,216.241
